	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
589	113.360215,23.055272	小洲东路138号	海珠区	广州市	B00141PSLZ	[]	瀛洲生态公园-侏罗纪主题活动区	广东省	020-34267733	风景名胜;风景名胜相关;旅游景点	110000	113.360215	23.055272	主题公园
590	110.485925,29.123648	回龙路120号	永定区	张家界市	B0FFHME9R5	[]	身临其境VR主题公园	湖南省	[]	风景名胜;公园广场;公园	110101	110.485925	29.123648	主题公园
591	116.341658,40.080660	回龙观西大街北50米	昌平区	北京市	B0FFIARXIV	[]	回龙观法治主题公园	北京市	[]	风景名胜;公园广场;公园广场	110100	116.341658	40.080660	主题公园
592	120.449475,33.195453	工农西路与常新中路交叉口东南100米	大丰区	盐城市	B0FFH5VZ39	[]	健康主题公园	江苏省	[]	风景名胜;公园广场;公园	110101	120.449475	33.195453	主题公园
593	112.866646,31.618127	洪山镇温泉村	随县	随州市	B02D20O377	[]	西游记公园	湖北省	0722-4828888;0722-4828588	风景名胜;风景名胜;国家级景点	110202	112.866646	31.618127	主题公园
594	113.265423,23.181019	云霄路353号5号停机坪购物广场2层	白云区	广州市	B0FFFO60KF	[]	奇乐儿儿童主题公园(云霄路)	广东省	020-86247099	体育休闲服务;休闲场所;游乐场	080501	113.265423	23.181019	主题公园
595	119.693111,30.622811	云鸿东路394-398号附近	安吉县	湖州市	B0FFG4IBYT	[]	反邪教主题公园	浙江省	[]	风景名胜;公园广场;公园	110101	119.693111	30.622811	主题公园
596	117.406557,38.999963	纬四路东150米	津南区	天津市	B0FFHUFJW0	[]	(富力又一城)稻草人主题公园	天津市	[]	风景名胜;公园广场;公园	110101	117.406557	38.999963	主题公园
597	118.859400,33.292522	东十道与益寿路交叉口南50米	洪泽区	淮安市	B0FFFXV1VS	[]	健康主題公園	江苏省	[]	风景名胜;公园广场;公园	110101	118.859400	33.292522	主题公园
598	121.614729,38.901317	长白街1号附近	西岗区	大连市	B0FFI00TMF	[]	食品安全主题公园	辽宁省	[]	风景名胜;风景名胜相关;旅游景点	110000	121.614729	38.901317	主题公园
599	113.688764,34.746086	东大街南150米	管城回族区	郑州市	B0FFIDC9XI	[]	商都遗址公园-党建文化主题广场	河南省	[]	风景名胜;公园广场;城市广场	110105	113.688764	34.746086	主题公园
600	119.829222,33.273924	开放路与朝阳路交叉口北100米	盐都区	盐城市	B0FFGCPCD0	[]	楼王镇文化主题公园	江苏省	[]	风景名胜;公园广场;公园	110101	119.829222	33.273924	主题公园
601	130.930026,45.221674	206省道附近	恒山区	鸡西市	B01D30LXXM	[]	鸡西恒山国家矿山公园	黑龙江省	[]	风景名胜;公园广场;公园	110101	130.930026	45.221674	主题公园
602	112.976181,28.187743	黄兴南路步行街西厢南段四楼B区4004房(日不落电玩城斜对面)	天心区	长沙市	B0FFHHX7BX	[]	身临其境vr主题公园	湖南省	15674898599;18684961938	风景名胜;公园广场;公园	110101	112.976181	28.187743	主题公园
603	119.442957,32.775794	蝶园路东150米	高邮市	扬州市	B0202185HW	[]	健康主题公园(蝶园路)	江苏省	[]	风景名胜;公园广场;公园	110101	119.442957	32.775794	主题公园
604	113.735260,34.782750	农业东路与天泽街交叉口宝龙城市广场A区	金水区	郑州市	B0FFH1O8LY	[]	萤火虫主题公园	河南省	0371-53372829	风景名胜;风景名胜相关;旅游景点	110000	113.735260	34.782750	主题公园
605	128.240294,43.386672	站北街	敦化市	延边朝鲜族自治州	B0FFH5I9J7	[]	阿里郎民族团结徒步健身主题公园	吉林省	[]	风景名胜;公园广场;公园	110101	128.240294	43.386672	主题公园
606	113.484850,22.968811	莲路石楼路段136号石楼商贸中心2层	番禺区	广州市	B0FFG1MKM7	[]	喜乐儿儿童主题公园	广东省	[]	风景名胜;风景名胜相关;旅游景点	110000	113.484850	22.968811	主题公园
607	120.238275,29.283665	江滨南街139号	东阳市	金华市	B0FFHYI9UV	[]	节庆健康主题公园	浙江省	[]	风景名胜;公园广场;公园	110101	120.238275	29.283665	主题公园
608	109.520386,18.269893	海螺一路附近	吉阳区	三亚市	B0FFHJA6FL	[]	红树林健康主题公园	海南省	[]	风景名胜;风景名胜相关;旅游景点	110000	109.520386	18.269893	主题公园
609	103.854572,36.069903	西至城关黄河大桥,东至雁滩黄河大桥,北至北滨河绿地,南临黄河	城关区	兰州市	B0FFG2D6WI	[]	马拉松文化主题公园	甘肃省	[]	风景名胜;公园广场;公园	110101	103.854572	36.069903	主题公园
610	112.964591,23.056525	新达路1号附近	南海区	佛山市	B0FFIL2AV2	[]	丹灶镇消防主题公园	广东省	[]	风景名胜;风景名胜相关;旅游景点	110000	112.964591	23.056525	主题公园
611	114.013570,22.634989	简上路与腾龙路交叉口东南50米	龙华区	深圳市	B0FFHLUB98	[]	民治办事处消防安全主题公园	广东省	[]	风景名胜;风景名胜相关;旅游景点	110000	114.013570	22.634989	主题公园
612	111.512081,36.068036	福利巷思麦尔新天地购物广场3层	尧都区	临汾市	B0FFGK7ZIF	[]	动漫主题公园	山西省	0357-3985398	风景名胜;风景名胜相关;旅游景点	110000	111.512081	36.068036	主题公园
613	115.674244,34.376995	宋城路附近	睢阳区	商丘市	B0FFIMXYFC	[]	应天公园-商丘好人主题公园	河南省	0370-6966901	风景名胜;风景名胜相关;旅游景点	110000	115.674244	34.376995	主题公园
614	113.157532,23.197773	里水大道北夏唐路新天地广场信和广场里水店2层	南海区	佛山市	B0FFGALOOW	[]	儿童主题公园	广东省	[]	风景名胜;风景名胜相关;旅游景点	110000	113.157532	23.197773	主题公园
615	108.769769,28.853678	钟灵山大道西路106号附近	酉阳土家族苗族自治县	重庆市	B0FFFPUZMU	[]	法治主题公园	重庆市	[]	风景名胜;公园广场;公园	110101	108.769769	28.853678	主题公园
616	120.760887,37.816330	利群购物广场休闲运动城一楼	蓬莱市	烟台市	B0FFGEY8F1	[]	海洋宝贝儿童主题公园	山东省	[]	风景名胜;风景名胜相关;旅游景点	110000	120.760887	37.816330	主题公园
617	109.519999,18.259810	[]	吉阳区	三亚市	B0FFI6KJHO	[]	名花公园	海南省	[]	风景名胜;风景名胜相关;旅游景点	110000	109.519999	18.259810	主题公园
618	110.674610,25.585671	志玲路桂林乐满地主题乐园曼佗罗园内	兴安县	桂林市	B0FFG0S52L	[]	桂林乐满地主题公园-月老阁	广西壮族自治区	[]	风景名胜;风景名胜;风景名胜	110200	110.674610	25.585671	主题公园
619	119.007668,33.018799	健康西路44号附近	金湖县	淮安市	B0FFFZ8F6M	[]	翠湖园-健康主题公园	江苏省	[]	风景名胜;公园广场;公园	110101	119.007668	33.018799	主题公园
620	106.927509,34.239232	二一二省道中段	凤县	宝鸡市	B0FFF3OX7M	[]	润基秦岭七彩云顶主题公园	陕西省	[]	风景名胜;公园广场;公园	110101	106.927509	34.239232	主题公园
621	113.420702,23.013670	南村镇兴业大道东长兴乐园内	番禺区	广州市	B0FFHGXCMZ	[]	三生教育主题公园	广东省	[]	风景名胜;公园广场;公园	110101	113.420702	23.013670	主题公园
622	111.370981,35.618069	市府路18号	侯马市	临汾市	B01650ASXN	[]	侯马市廉政文化主题公园	山西省	[]	风景名胜;公园广场;公园	110101	111.370981	35.618069	主题公园
623	113.358689,22.922664	乐活一街与福德路交叉口南100米	番禺区	广州市	B0FFHMAQCB	[]	健康主题公园	广东省	[]	风景名胜;公园广场;公园	110101	113.358689	22.922664	主题公园
624	111.965100,21.851220	人民路恒源大厦旁	江城区	阳江市	B0FFF2GAX9	[]	奇乐儿儿童主题公园	广东省	[]	体育休闲服务;休闲场所;游乐场	080501	111.965100	21.851220	主题公园
625	120.744631,27.963965	文绣路	龙湾区	温州市	B0FFFGTN9I	[]	龙舟主题公园	浙江省	[]	风景名胜;公园广场;公园	110101	120.744631	27.963965	主题公园
626	109.503480,30.267710	[]	恩施市	恩施土家族苗族自治州	B0FFI2U3IL	[]	女儿村花卉主题公园	湖北省	0718-8986262	风景名胜;风景名胜相关;旅游景点	110000	109.503480	30.267710	主题公园
627	121.283462,38.824860	启新街4号附近	旅顺口区	大连市	B0FFH2CFSR	[]	启新休闲广场-登峰健康主题公园	辽宁省	[]	风景名胜;公园广场;公园	110101	121.283462	38.824860	主题公园
628	121.289002,31.397170	马陆镇立业路塔新路路口往北30米	嘉定区	上海市	B0FFHCRZEC	[]	阿王葡萄主题公园	上海市	18916837387	风景名胜;风景名胜相关;旅游景点	110000	121.289002	31.397170	主题公园
629	121.268092,30.178460	新城大道500号	慈溪市	宁波市	B023E05C5A	[]	新世纪广场国策主题公园	浙江省	[]	风景名胜;公园广场;公园|风景名胜;公园广场;城市广场	110101|110105	121.268092	30.178460	主题公园
630	117.042755,36.668655	历山路101号家乐福超市3层	历下区	济南市	B0FFFOP8GI	[]	奇乐儿儿童主题公园	山东省	15169118749	体育休闲服务;休闲场所;游乐场	080501	117.042755	36.668655	主题公园
631	117.001350,36.644970	经十一路38号妇女儿童活动中心内(近新世界商城)	市中区	济南市	B02130X4WA	[]	奇乐儿儿童主题公园(妇女儿童活动中心店)	山东省	0531-82030681	体育休闲服务;休闲场所;游乐场	080501	117.001350	36.644970	主题公园
632	120.983055,28.110954	伯乐东路南虹广场银泰百货3楼游乐区	乐清市	温州市	B0FFFQ47K1	[]	大头王子儿童主题公园	浙江省	0577-61667683	风景名胜;风景名胜相关;旅游景点	110000	120.983055	28.110954	主题公园
633	121.547869,36.920530	深圳路与胜利街交叉口西北100米	乳山市	威海市	B0FFG8M2RV	[]	消防文化主题公园	山东省	[]	风景名胜;公园广场;公园	110101	121.547869	36.920530	主题公园
634	113.597017,37.866595	大连街与晨曦巷交叉口西50米	郊区	阳泉市	B0FFHO1THV	[]	119消防主题公园	山西省	[]	风景名胜;公园广场;公园	110101	113.597017	37.866595	主题公园
635	120.484690,33.159794	恒北路北150米	大丰区	盐城市	B0FFGAGFWQ	[]	梨园风光主题公园	江苏省	[]	风景名胜;公园广场;公园	110101	120.484690	33.159794	主题公园
636	116.676919,39.874325	九棵树东路68号	通州区	北京市	B0FFF5IVVK	[]	梨园主题公园-天书楼	北京市	[]	风景名胜;风景名胜;风景名胜	110200	116.676919	39.874325	主题公园
637	122.172199,37.422306	大庆路53号九龙城休闲购物广场1层	环翠区	威海市	B0FFH8ED4L	[]	VR主题公园	山东省	18669365234	体育休闲服务;休闲场所;游乐场	080501	122.172199	37.422306	主题公园
638	119.458870,25.980147	罗星塔南侧	马尾区	福州市	B024F0UA10	[]	船政文化主题公园-中法马江海战遗址	福建省	[]	风景名胜;风景名胜;风景名胜	110200	119.458870	25.980147	主题公园
639	118.313680,34.054411	三台山大道与中心街交叉口东北100米	宿豫区	宿迁市	B0FFFRR453	[]	健康主题公园	江苏省	[]	风景名胜;公园广场;城市广场	110105	118.313680	34.054411	主题公园
640	113.714255,34.721599	航海东路170号附近	管城回族区	郑州市	B0FFHSNSLE	[]	奇乐儿儿童主题公园	河南省	[]	体育休闲服务;休闲场所;游乐场	080501	113.714255	34.721599	主题公园
641	121.811149,39.199140	茶广线多彩燕园	金州区	大连市	B0FFIELSRL	[]	大连多彩燕园名校&名树主题公园	辽宁省	13610954001	风景名胜;风景名胜相关;旅游景点	110000	121.811149	39.199140	主题公园
642	117.088465,36.641073	回龙山路与旅游路交叉口西100米	历下区	济南市	B0FFHD5XMD	[]	洪山公园-宪法主题公园	山东省	[]	风景名胜;公园广场;公园	110101	117.088465	36.641073	主题公园
643	119.470689,32.394976	文昌中路与观潮路交叉口东南100米	广陵区	扬州市	B0FFH2DCUG	[]	交通安全文化主题公园	江苏省	[]	风景名胜;风景名胜相关;旅游景点	110000	119.470689	32.394976	主题公园
644	121.994595,39.093971	金石滩光谷路与龙谷街交汇处	金州区	大连市	B019B117U9	[]	金石滩-神秘东方主题公园	辽宁省	4000796345	风景名胜;公园广场;公园	110101	121.994595	39.093971	主题公园
645	103.472310,30.368401	临邛镇文笔山村13组(邛崃大梁酒庄旁)	邛崃市	成都市	B0FFFH94S3	[]	田园乐翻天景区	四川省	028-88734028;4000888028	体育休闲服务;休闲场所;游乐场	080501	103.472310	30.368401	主题公园
646	119.301894,39.634919	364省道附近	昌黎县	秦皇岛市	B0FFF9H5A6	[]	滑沙场生态型体育休闲滑沙公园	河北省	[]	风景名胜;公园广场;公园	110101	119.301894	39.634919	主题公园
647	121.591088,38.982703	六一路2号	甘井子区	大连市	B0FFHHHVK4	[]	枣园-法治文化主题公园	辽宁省	[]	风景名胜;公园广场;公园	110101	121.591088	38.982703	主题公园
648	114.068464,30.545443	彭家山头58号	蔡甸区	武汉市	B0FFF0ER1B	[]	后官湖湿地公园	湖北省	027-69606288	风景名胜;风景名胜;国家级景点|风景名胜;公园广场;公园	110202|110101	114.068464	30.545443	主题公园
649	106.946749,28.833032	徐瓦房村	綦江区	重庆市	B0FFGXDNY1	[]	万盛梦幻奥陶纪主题公园	重庆市	023-64183473;023-64183472	体育休闲服务;休闲场所;游乐场	080501	106.946749	28.833032	主题公园
650	119.945008,31.749609	兰陵北路301号欧尚兰陵店1层	天宁区	常州市	B0FFG2BUX7	[]	滋润岛主题公园	江苏省	[]	风景名胜;风景名胜相关;旅游景点	110000	119.945008	31.749609	主题公园
651	113.739624,34.727435	经开第一大街168-25号	管城回族区	郑州市	B0FFHVE598	[]	佳樽葡萄酒主题健康公园	河南省	0371-86583288	风景名胜;风景名胜相关;旅游景点	110000	113.739624	34.727435	主题公园
652	120.981890,31.397717	春晖路758号新合作常客隆购物中心3层	昆山市	苏州市	B0FFG1QF4S	[]	儿童主题公园	江苏省	[]	风景名胜;风景名胜相关;旅游景点	110000	120.981890	31.397717	主题公园
653	113.252979,23.160045	瑶池大街43-1号	越秀区	广州市	B0FFI8HH1D	[]	越秀区矿泉街消防主题公园	广东省	[]	风景名胜;风景名胜相关;旅游景点	110000	113.252979	23.160045	主题公园
654	114.430077,23.086914	东湖西路隆生·半岛广场3层	惠城区	惠州市	B0FFG2H9VP	[]	儿童主题公园	广东省	[]	风景名胜;风景名胜相关;旅游景点	110000	114.430077	23.086914	主题公园
655	118.500200,31.555327	振兴中路振兴路7号附近	当涂县	马鞍山市	B022B0MHCV	[]	儿童主题公园	安徽省	[]	风景名胜;风景名胜相关;旅游景点	110000	118.500200	31.555327	主题公园
656	116.677402,39.875463	九棵树东路68号	通州区	北京市	B0FFF5EI3Q	[]	梨园主题公园-母与子	北京市	[]	风景名胜;风景名胜;风景名胜	110200	116.677402	39.875463	主题公园
657	117.557653,34.837120	青檀南路6号附近	市中区	枣庄市	B0FFIC5WV4	[]	健康主题公园	山东省	[]	风景名胜;风景名胜相关;旅游景点	110000	117.557653	34.837120	主题公园
658	107.592347,25.729578	312省道附近	独山县	黔南布依族苗族自治州	B0FFH33U78	[]	独山县基长铁皮石斛主题公园	贵州省	[]	风景名胜;风景名胜;风景名胜	110200	107.592347	25.729578	主题公园
659	123.490028,41.769383	长青街121号新生活广场F2层	沈河区	沈阳市	B0FFH3XZ5I	[]	儿童主题公园(新生活广场)	辽宁省	[]	体育休闲服务;休闲场所;游乐场	080501	123.490028	41.769383	主题公园
660	120.154215,30.306786	大关苑路西4附近	拱墅区	杭州市	B0FFHHOICV	[]	爱国主题公园	浙江省	[]	风景名胜;公园广场;公园	110101	120.154215	30.306786	主题公园
661	113.252049,34.137639	神垕镇	禹州市	许昌市	B0FFIDR8ZF	[]	神垕钧瓷文化主题公园	河南省	[]	风景名胜;公园广场;公园	110101	113.252049	34.137639	主题公园
662	117.208221,31.781824	繁华大道12167号中环国际城3层	蜀山区	合肥市	B0FFF66NP4	[]	奇乐儿儿童主题公园	安徽省	4000867978	体育休闲服务;休闲场所;游乐场	080501	117.208221	31.781824	主题公园
